,gid,nom_dept,nom_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,validite,validation,ESRI_OID,mois,annee,X,Y
0,71,SAVOIE,Grignon,Grignon,FR33115,suburban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,221926,12,2017,6.37692949,45.65117807
1,42,AIN,Bourg-en-Bresse,Bourg-en-Bresse,FR33305,urban,Fond,Particules PM10,5,14.7,ug.m-3,mensuel,1,1,222258,3,2018,5.226583389,46.21175966
2,94,AIN,Ferney-Voltaire,Ferney-Voltaire,FR33303,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,222519,5,2018,6.112505597,46.25583976
3,11,ISERE,Salaise-sur-Sanne,A7 Nord-IsÃ¨re,FR27008,suburban,Trafic,Particules PM10,5,17.9,ug.m-3,mensuel,1,1,222851,8,2018,4.804822471,45.35319621
4,13,RHONE,Lyon 7e Arrondissement,LYON TRAFIC JAURES,FR20070,urban,Trafic,Particules PM10,5,23.8,ug.m-3,mensuel,1,1,222187,2,2018,4.84438932,45.7496774
5,29,LOIRE,Roanne,ROANNE,FR29423,urban,Fond,Particules PM10,5,14.6,ug.m-3,mensuel,1,1,223183,10,2018,4.074653898,46.04106794
6,101,ALLIER,MontluÃ§on,Montlucon Centre,FR07010,urban,Trafic,Particules PM10,5,,ug.m-3,mensuel,0,0,221949,12,2017,2.59800478,46.34396188
7,64,HAUTE-SAVOIE,Gaillard,GAILLARD,FR33212,urban,Fond,Particules PM10,5,15.1,ug.m-3,mensuel,1,1,222281,3,2018,6.214856591,46.19369277
8,118,CANTAL,Aurillac,Aurillac Centre,FR07011,urban,Trafic,Particules PM10,5,,ug.m-3,mensuel,0,0,222496,5,2018,2.436778768,44.92313152
9,66,HAUTE-SAVOIE,Annemasse,ANNEMASSE,FR33211,urban,Fond,Particules PM10,5,14.3,ug.m-3,mensuel,1,1,222613,6,2018,6.240562703,46.19584661
10,41,SAVOIE,Saint-Jean-de-Maurienne,SAINT JEAN,FR33111,urban,Fond,Particules PM10,5,15.7,ug.m-3,mensuel,1,1,222945,8,2018,6.349723082,45.27471893
11,88,LOIRE,Saint-Ã‰tienne,ST ETIENNE ROND PT,FR29428,urban,Trafic,Particules PM10,5,,ug.m-3,mensuel,0,0,222828,7,2018,4.412835605,45.42204972
12,6,RHONE,Villeurbanne,GRANDCLEMENT,FR20019,urban,Trafic,Particules PM10,5,24.2,ug.m-3,mensuel,1,1,222164,2,2018,4.886217349,45.75835327
13,10,RHONE,Villeurbanne,Lyon PÃ©riphÃ©rique,FR20069,urban,Trafic,Particules PM10,5,19.9,ug.m-3,mensuel,1,1,223160,10,2018,4.898570079,45.77480986
14,62,CANTAL,Aurillac,Aurillac-Lagarde,FR07052,urban,Fond,Particules PM10,5,8.2,ug.m-3,mensuel,1,1,223229,11,2018,2.441079984,44.92009195
15,3,ISERE,Grenoble,Grenoble Boulevards,FR15046,urban,Trafic,Particules PM10,5,16.4,ug.m-3,mensuel,1,1,222897,8,2018,5.720627984,45.1807097
16,53,HAUTE-LOIRE,Le Puy-en-Velay,Le Puy-Causans,FR07054,urban,Fond,Particules PM10,5,10.8,ug.m-3,mensuel,1,1,222542,5,2018,3.88700062,45.0389749
17,14,HAUTE-SAVOIE,Chamonix-Mont-Blanc,CHAMONIX,FR33120,urban,Fond,Particules PM10,5,13,ug.m-3,mensuel,1,1,222874,8,2018,6.869996699,45.92253686
18,19,LOIRE,Saint-Chamond,SAINT-CHAMOND,FR29426,urban,Fond,Particules PM10,5,19.7,ug.m-3,mensuel,1,1,222210,2,2018,4.514999613,45.47529369
19,51,RHONE,Vaulx-en-Velin,VAULX EN VELIN,FR20046,urban,Fond,Particules PM10,5,20.5,ug.m-3,mensuel,1,1,223206,10,2018,4.924700509,45.77887089
20,85,ALLIER,Moulins,MOULINS,FR07049,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,222682,6,2018,3.331085522,46.56183202
21,40,HAUTE-SAVOIE,Passy,PASSY,FR33220,suburban,Fond,Particules PM10,5,17.6,ug.m-3,mensuel,1,1,222688,6,2018,6.713642902,45.9235436
22,63,HAUTE-SAVOIE,Demi-Quartier,Demi-Quartier,FR33237,suburban,Fond,Particules PM10,5,14.7,ug.m-3,mensuel,1,1,222759,7,2018,6.617393259,45.87510164
23,43,HAUTE-SAVOIE,Annemasse,ANNEMASSE TRAFIC,FR33213,urban,Trafic,Particules PM10,5,18.8,ug.m-3,mensuel,1,1,223346,12,2018,6.235543816,46.19085254
24,61,PUY-DE-DOME,Clermont-Ferrand,Beaulieu,FR07051,suburban,Industrielle,Particules PM10,5,12.7,ug.m-3,mensuel,1,1,223352,12,2018,3.15499665,45.76897272
25,122,DROME,Pierrelatte,Pierrelatte,FR36027,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,223423,12,2018,4.696927446,44.36843787
26,29,LOIRE,Saint-Ã‰tienne,ST ETIENNE BD URBAIN ,FR29441,urban,Trafic,Particules PM10,5,15,ug.m-3,mensuel,1,1,222095,1,2018,4.388763482,45.44801752
27,31,SAVOIE,ChambÃ©ry,CHAMBERY LE HAUT,FR33102,urban,Fond,Particules PM10,5,15.6,ug.m-3,mensuel,1,1,222018,1,2018,5.918616424,45.59668502
28,85,ALLIER,Moulins,MOULINS,FR07049,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,222072,1,2018,3.331085522,46.56183202
29,37,HAUTE-SAVOIE,Annemasse,ANNEMASSE TRAFIC,FR33213,urban,Trafic,Particules PM10,5,20.3,ug.m-3,mensuel,1,1,222736,7,2018,6.235543816,46.19085254
30,111,HAUTE-SAVOIE,Demi-Quartier,Demi-Quartier,FR33237,suburban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,223369,12,2018,6.617393259,45.87510164
31,115,LOIRE,Firminy,FIRMINY,FR29425,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,223375,12,2018,4.281682417,45.38796299
32,26,LOIRE,Saint-Ã‰tienne,ST ETIENNE BD URBAIN ,FR29441,urban,Trafic,Particules PM10,5,15.1,ug.m-3,mensuel,1,1,222705,6,2018,4.388763482,45.44801752
33,94,RHONE,Givors,GIVORS,FR20038,suburban,Industrielle,Particules PM10,5,,ug.m-3,mensuel,0,0,222041,1,2018,4.773027653,45.58220911
34,51,PUY-DE-DOME,Clermont-Ferrand,Site autoroutier A71,FR07042,urban,Trafic,Particules PM10,5,14.4,ug.m-3,mensuel,1,1,221972,12,2017,3.143004889,45.78402676
35,94,PUY-DE-DOME,Clermont-Ferrand,Delille,FR07008,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,222636,6,2018,3.094580472,45.78092601
36,54,ALLIER,Moulins,Moulins Centre,FR07057,urban,Fond,Particules PM10,5,14.7,ug.m-3,mensuel,1,1,222805,7,2018,3.340642347,46.56198407
37,63,HAUTE-LOIRE,Fay-sur-Lignon,Pays du Mezenc,FR07056,rural-regional,Fond,Particules PM10,5,6.3,ug.m-3,mensuel,1,1,223300,11,2018,4.226011601,44.98380061
38,23,SAVOIE,ChambÃ©ry,ChambÃ©ry Trafic,FR33105,urban,Trafic,Particules PM10,5,24.3,ug.m-3,mensuel,1,1,222141,2,2018,5.932988974,45.56945829
39,106,PUY-DE-DOME,Issoire,Issoire Ecole Centre,FR07045,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,222659,6,2018,3.247652276,45.54494657
40,46,PUY-DE-DOME,Clermont-Ferrand,Jardin Lecoq,FR07009,urban,Fond,Particules PM10,5,16.4,ug.m-3,mensuel,1,1,222782,7,2018,3.087501101,45.77219697
41,103,HAUTE-SAVOIE,Thonon-les-Bains,THONON les Bains,FR33260,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,223323,11,2018,6.484725919,46.37448041
42,110,DROME,Valence,Valence boulevard,FR36033,urban,Trafic,Particules PM10,5,,ug.m-3,mensuel,0,0,223446,12,2018,4.918420468,44.93123441
43,114,ISERE,Vizille,Vizille,FR15014,suburban,Industrielle,Particules PM10,5,,ug.m-3,mensuel,0,0,221995,12,2017,5.770856387,45.07928726
44,2,ISERE,Voiron,Voiron Urbain,FR15018,urban,Fond,Particules PM10,5,16,ug.m-3,mensuel,1,1,222118,1,2018,5.589410897,45.3601406
45,48,HAUTE-LOIRE,Le Puy-en-Velay,Le Puy-Causans,FR07054,urban,Fond,Particules PM10,5,9.1,ug.m-3,mensuel,1,1,221932,12,2017,3.88700062,45.0389749
46,120,SAVOIE,Saint-Alban-des-Villards,Les Villards Saint-Alban,FR33116,rural-regional,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,222181,2,2018,6.260022655,45.31540203
47,16,HAUTE-SAVOIE,Annecy,NOVEL,FR33202,urban,Fond,Particules PM10,5,9.4,ug.m-3,mensuel,1,1,222928,8,2018,6.135649748,45.9170744
48,6,RHONE,Lyon,GERLAND,FR20017,urban,Fond,Particules PM10,5,19.1,ug.m-3,mensuel,1,1,223260,11,2018,4.829800054,45.73532325
49,77,RHONE,Villeurbanne,CROIX LUIZET,FR20020,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,222513,5,2018,4.894029845,45.77641745
50,53,CANTAL,Aurillac,Aurillac-Lagarde,FR07052,urban,Fond,Particules PM10,5,8.7,ug.m-3,mensuel,1,1,222619,6,2018,2.441079984,44.92009195
51,93,HAUTE-LOIRE,Le Puy-en-Velay,Le Puy Fayolle,FR07021,urban,Trafic,Particules PM10,5,,ug.m-3,mensuel,0,0,223154,10,2018,3.885422203,45.04195891
52,113,HAUTE-SAVOIE,Marnaz,MARNAZ,FR33367,suburban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,223166,10,2018,6.533393932,46.05767847
53,6,ISERE,Grenoble,Grenoble Boulevards,FR15046,urban,Trafic,Particules PM10,5,19.6,ug.m-3,mensuel,1,1,222287,3,2018,5.720627984,45.1807097
54,16,RHONE,Pusignan,SAINT EXUPERY,FR20048,suburban,Fond,Particules PM10,5,16.5,ug.m-3,mensuel,1,1,222822,7,2018,5.070377771,45.75485265
55,30,SAVOIE,Saint-Julien-Mont-Denis,St Julien trafic,FR33114,urban,Trafic,Particules PM10,5,26.2,ug.m-3,mensuel,1,1,221978,12,2017,6.397018275,45.25256234
56,107,AIN,Bourg-en-Bresse,Bourg en Bresse,FR33301,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,222135,2,2018,5.224747544,46.21224601
57,75,DROME,Romans-sur-IsÃ¨re,Romans-sur-IsÃ¨re,FR36019,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,223306,11,2018,5.04429431,45.04247504
58,61,ISERE,Saint-Martin-d'HÃ¨res,St Martin dHeres,FR15038,urban,Fond,Particules PM10,5,18.4,ug.m-3,mensuel,1,1,222467,4,2018,5.75310114,45.18279644
59,1,ISERE,Voiron,Voiron Urbain,FR15018,urban,Fond,Particules PM10,5,13.8,ug.m-3,mensuel,1,1,222728,6,2018,5.589410897,45.3601406
60,13,LOIRE,Rive-de-Gier,RIVE DE GIER,FR29429,suburban,Trafic,Particules PM10,5,15.2,ug.m-3,mensuel,1,1,223060,9,2018,4.623936917,45.53339367
61,27,SAVOIE,ChambÃ©ry,PASTEUR,FR33101,urban,Fond,Particules PM10,5,12.9,ug.m-3,mensuel,1,1,222811,7,2018,5.928435518,45.56462103
62,20,RHONE,La MulatiÃ¨re,A7 SUD LYONNAIS,FR20013,suburban,Trafic,Particules PM10,5,29.5,ug.m-3,mensuel,1,1,222974,9,2018,4.818102302,45.72029023
63,20,RHONE,Villefranche-sur-SaÃ´ne,Villefranche Centre ,FR20077,urban,Fond,Particules PM10,5,12.5,ug.m-3,mensuel,1,1,222479,4,2018,4.715564903,45.9901271
64,31,HAUTE-SAVOIE,Annecy,ANNECY Rocade,FR33203,urban,Trafic,Particules PM10,5,27.7,ug.m-3,mensuel,1,1,222124,2,2018,6.118120196,45.90962864
65,49,ALLIER,Paray-le-FrÃ©sil,Paray le Fresil,FR07022,rural-regional,Fond,Particules PM10,5,8.7,ug.m-3,mensuel,1,1,222321,3,2018,3.600672472,46.65267164
66,105,HAUTE-LOIRE,Le Puy-en-Velay,Le Puy Coiffier,FR07043,urban,Trafic,Particules PM10,5,,ug.m-3,mensuel,0,0,222665,6,2018,3.888801777,45.04283244
67,64,ALLIER,Moulins,Moulins Centre,FR07057,urban,Fond,Particules PM10,5,16.9,ug.m-3,mensuel,1,1,223415,12,2018,3.340642347,46.56198407
68,67,ALLIER,Vichy,Vichy,FR07059,urban,Fond,Particules PM10,5,15.1,ug.m-3,mensuel,1,1,223452,12,2018,3.425688159,46.130459
69,21,LOIRE,Saint-Ã‰tienne,SAINT ETIENNE SUD,FR29424,urban,Fond,Particules PM10,5,8.7,ug.m-3,mensuel,1,1,222333,3,2018,4.395419639,45.4201064
70,80,LOIRE,Roisey,COL_OEILLON,FR29440,rural-regional,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,223120,10,2018,4.61581495,45.38958683
71,72,ISERE,Vienne,Vienne Centre,FR27004,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,221989,12,2017,4.875409555,45.52596386
72,55,ISERE,Grenoble,Grenoble Caserne de Bonne,FR15049,urban,Fond,Particules PM10,5,19.3,ug.m-3,mensuel,1,1,223020,9,2018,5.725174984,45.18330162
73,114,LOIRE,Firminy,FIRMINY,FR29425,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,222765,7,2018,4.281682417,45.38796299
74,61,RHONE,Lyon 1er Arrondissement,Lyon - Tunnel Croix-Rousse - Sortie RhÃ´ne,FR20065,urban,Fond,Particules PM10,5,22.5,ug.m-3,mensuel,1,1,222676,6,2018,4.83693921,45.77249745
75,101,RHONE,Lyon,GARIBALDI,FR20003,urban,Trafic,Particules PM10,5,,ug.m-3,mensuel,0,0,223014,9,2018,4.850295216,45.7681358
76,17,RHONE,Lyon,LYON Centre,FR20062,urban,Fond,Particules PM10,5,18,ug.m-3,mensuel,1,1,222427,4,2018,4.853725888,45.75799123
77,43,HAUTE-SAVOIE,Passy,PASSY,FR33220,suburban,Fond,Particules PM10,5,28.7,ug.m-3,mensuel,1,1,222078,1,2018,6.713642902,45.9235436
78,43,HAUTE-SAVOIE,Annecy,LOVERCHY,FR33201,urban,Fond,Particules PM10,5,14,ug.m-3,mensuel,1,1,222914,8,2018,6.118449775,45.89538066
79,59,PUY-DE-DOME,Clermont-Ferrand,Clermont-Esplanade Gare,FR07034,urban,Trafic,Particules PM10,5,19.5,ug.m-3,mensuel,1,1,223363,12,2018,3.096244451,45.77570176
80,79,ARDECHE,Aubenas,Aubenas_belvedere,FR36022,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,222373,4,2018,4.384983021,44.62229272
81,1,ISERE,Fontaine,Fontaine Les Balmes,FR15017,urban,Fond,Particules PM10,5,12.4,ug.m-3,mensuel,1,1,222035,1,2018,5.686968799,45.19044442
82,80,RHONE,Lyon 2e Arrondissement,Lyon Presqu'Ã®le,FR20071,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,223406,12,2018,4.828762953,45.75335466
83,117,CANTAL,Aurillac,Aurillac Centre,FR07011,urban,Trafic,Particules PM10,5,,ug.m-3,mensuel,0,0,221886,12,2017,2.436778768,44.92313152
84,88,HAUTE-SAVOIE,Sallanches,SALLANCHES,FR33235,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,223312,11,2018,6.635339238,45.93528313
85,38,DROME,Portes-lÃ¨s-Valence,Valence PÃ©riurb. Sud,FR36001,suburban,Fond,Particules PM10,5,25.5,ug.m-3,mensuel,1,1,222227,2,2018,4.876290874,44.87026236
86,48,DROME,Valence,Valence Urb. Centre,FR36002,urban,Fond,Particules PM10,5,15.6,ug.m-3,mensuel,1,1,222473,4,2018,4.893674494,44.93318986
87,95,LOIRE,Veauche,VEAUCHE,FR29427,suburban,Industrielle,Particules PM10,5,,ug.m-3,mensuel,0,0,222719,6,2018,4.298550264,45.56581455
88,84,ISERE,Vienne,Vienne Estressin,FR27102,suburban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,222722,6,2018,4.863904251,45.53975628
89,86,AIN,TrÃ©voux,VILLEFRANCHE PERIURB,FR20068,suburban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,222968,8,2018,4.796107228,45.93627613
90,122,DROME,Pierrelatte,Pierrelatte,FR36027,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,222081,1,2018,4.696927446,44.36843787
91,114,PUY-DE-DOME,Riom,Riom PÃ©riurbaine,FR07061,suburban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,222327,3,2018,3.122172052,45.89670283
92,20,AIN,Bourg-en-Bresse,Bourg-en-Bresse,FR33305,urban,Fond,Particules PM10,5,11.6,ug.m-3,mensuel,1,1,222868,8,2018,5.226583389,46.21175966
93,92,PUY-DE-DOME,Clermont-Ferrand,Centre Ville,FR07003,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,223114,10,2018,3.083334107,45.77364091
94,68,HAUTE-SAVOIE,Magland,Magland,FR33374,suburban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,223409,12,2018,6.62033725,46.02031943
95,12,RHONE,Feyzin,FEYZIN STADE,FR20029,suburban,Industrielle,Particules PM10,5,13.6,ug.m-3,mensuel,1,1,222032,1,2018,4.845899116,45.66390304
96,22,LOIRE,Roanne,ROANNE,FR29423,urban,Fond,Particules PM10,5,11.6,ug.m-3,mensuel,1,1,222573,5,2018,4.074653898,46.04106794
97,34,HAUTE-SAVOIE,Annecy,LOVERCHY,FR33201,urban,Fond,Particules PM10,5,19.8,ug.m-3,mensuel,1,1,221938,12,2017,6.118449775,45.89538066
98,55,CANTAL,Aurillac,Aurillac-Lagarde,FR07052,urban,Fond,Particules PM10,5,6.5,ug.m-3,mensuel,1,1,222009,1,2018,2.441079984,44.92009195
99,96,PUY-DE-DOME,Clermont-Ferrand,Delille,FR07008,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,222270,3,2018,3.094580472,45.78092601
100,59,ALLIER,MontluÃ§on,MontluÃ§on,FR07058,urban,Fond,Particules PM10,5,10.8,ug.m-3,mensuel,1,1,222436,4,2018,2.593946169,46.34070576
101,103,PUY-DE-DOME,Clermont-Ferrand,Gaillard,FR07007,urban,Trafic,Particules PM10,5,,ug.m-3,mensuel,0,0,222768,7,2018,3.082777891,45.78030494
102,54,HAUTE-LOIRE,Fay-sur-Lignon,Pays du Mezenc,FR07056,rural-regional,Fond,Particules PM10,5,8.2,ug.m-3,mensuel,1,1,222934,8,2018,4.226011601,44.98380061
103,14,RHONE,Pusignan,SAINT EXUPERY,FR20048,suburban,Fond,Particules PM10,5,14,ug.m-3,mensuel,1,1,223432,12,2018,5.070377771,45.75485265
104,108,PUY-DE-DOME,Issoire,Issoire Ecole Centre,FR07045,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,222293,3,2018,3.247652276,45.54494657
105,121,SAVOIE,Saint-Alban-des-Villards,Les Villards Saint-Alban,FR33116,rural-regional,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,222791,7,2018,6.260022655,45.31540203
106,81,PUY-DE-DOME,Clermont-Ferrand,Montferrand,FR07004,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,223289,11,2018,3.113828888,45.79729717
107,96,ARDECHE,Annonay,ANNONAY,FR36025,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,222127,2,2018,4.725826577,45.24276067
108,118,SAVOIE,Saint-Julien-Mont-Denis,St Julien Montdenis,FR33112,urban,Trafic,Particules PM10,5,,ug.m-3,mensuel,0,0,222221,2,2018,6.412227165,45.2492148
109,113,HAUTE-SAVOIE,Marnaz,MARNAZ,FR33367,suburban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,222556,5,2018,6.533393932,46.05767847
110,94,AIN,Ferney-Voltaire,Ferney-Voltaire,FR33303,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,222885,8,2018,6.112505597,46.25583976
111,73,SAVOIE,Grignon,Grignon,FR33115,suburban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,223146,10,2018,6.37692949,45.65117807
112,101,DROME,Valence,A7 Valence Ouest,FR36029,urban,Trafic,Particules PM10,5,,ug.m-3,mensuel,0,0,223220,11,2018,4.889795081,44.94298255
113,106,RHONE,Lyon,BERTHELOT,FR20002,urban,Trafic,Particules PM10,5,,ug.m-3,mensuel,0,0,221889,12,2017,4.83609939,45.74684026
114,70,HAUTE-SAVOIE,Gaillard,GAILLARD,FR33212,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,221915,12,2017,6.214856591,46.19369277
115,31,SAVOIE,Saint-Jean-de-Maurienne,SAINT JEAN,FR33111,urban,Fond,Particules PM10,5,13.6,ug.m-3,mensuel,1,1,222579,5,2018,6.349723082,45.27471893
116,118,CANTAL,Aurillac,Aurillac Centre,FR07011,urban,Trafic,Particules PM10,5,,ug.m-3,mensuel,0,0,222862,8,2018,2.436778768,44.92313152
117,26,ISERE,Ã‰chirolles,Le Rondeau,FR15039,urban,Trafic,Particules PM10,5,17,ug.m-3,mensuel,1,1,222911,8,2018,5.703760159,45.15832579
118,10,RHONE,Villeurbanne,GRANDCLEMENT,FR20019,urban,Trafic,Particules PM10,5,17.8,ug.m-3,mensuel,1,1,222530,5,2018,4.886217349,45.75835327
119,30,SAVOIE,Saint-Julien-Mont-Denis,St Julien trafic,FR33114,urban,Trafic,Particules PM10,5,18.3,ug.m-3,mensuel,1,1,222344,3,2018,6.397018275,45.25256234
120,108,PUY-DE-DOME,Issoire,Issoire Ecole Centre,FR07045,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,223269,11,2018,3.247652276,45.54494657
121,50,DROME,Bourg-lÃ¨s-Valence,A7 Valence Est,FR36032,urban,Trafic,Particules PM10,5,22.6,ug.m-3,mensuel,1,1,223097,10,2018,4.89013119,44.9491911
122,116,ISERE,Vizille,Vizille,FR15014,suburban,Industrielle,Particules PM10,5,,ug.m-3,mensuel,0,0,222605,5,2018,5.770856387,45.07928726
123,98,ARDECHE,Annonay,ANNONAY,FR36025,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,223103,10,2018,4.725826577,45.24276067
124,50,ALLIER,Moulins,Moulins Centre,FR07057,urban,Fond,Particules PM10,5,20.7,ug.m-3,mensuel,1,1,222195,2,2018,3.340642347,46.56198407
125,119,SAVOIE,Saint-Julien-Mont-Denis,St Julien Montdenis,FR33112,urban,Trafic,Particules PM10,5,,ug.m-3,mensuel,0,0,223197,10,2018,6.412227165,45.2492148
126,96,PUY-DE-DOME,Clermont-Ferrand,Delille,FR07008,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,223246,11,2018,3.094580472,45.78092601
127,101,DROME,Valence,A7 Valence Ouest,FR36029,urban,Trafic,Particules PM10,5,,ug.m-3,mensuel,0,0,222244,3,2018,4.889795081,44.94298255
128,109,PUY-DE-DOME,ChamaliÃ¨res,ChamaliÃ¨res Europe,FR07039,urban,Trafic,Particules PM10,5,,ug.m-3,mensuel,0,0,221895,12,2017,3.062977943,45.77473469
129,83,PUY-DE-DOME,Clermont-Ferrand,Montferrand,FR07004,urban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,222313,3,2018,3.113828888,45.79729717
130,77,PUY-DE-DOME,Clermont-Ferrand,Clermont-Esplanade Gare,FR07034,urban,Trafic,Particules PM10,5,,ug.m-3,mensuel,0,0,222387,4,2018,3.096244451,45.77570176
131,57,SAVOIE,Albertville,Albertville,FR33121,urban,Fond,Particules PM10,5,16.1,ug.m-3,mensuel,1,1,222977,9,2018,6.389725896,45.67503862
132,40,HAUTE-SAVOIE,Passy,PASSY,FR33220,suburban,Fond,Particules PM10,5,22.6,ug.m-3,mensuel,1,1,223054,9,2018,6.713642902,45.9235436
133,75,SAVOIE,Grignon,Grignon,FR33115,suburban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,222536,5,2018,6.37692949,45.65117807
134,42,SAVOIE,La LÃ©chÃ¨re,La LÃ©chÃ¨re,FR33122,rural-nearcity,Industrielle,Particules PM10,5,15.3,ug.m-3,mensuel,1,1,222905,8,2018,6.471107916,45.53582396
135,13,SAVOIE,Saint-Julien-Mont-Denis,St Julien trafic,FR33114,urban,Trafic,Particules PM10,5,23.1,ug.m-3,mensuel,1,1,222954,8,2018,6.397018275,45.25256234
136,70,DROME,Dieulefit,DrÃ´me Rurale Sud,FR36005,rural-regional,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,223126,10,2018,5.08986928,44.52070715
137,48,DROME,Bourg-lÃ¨s-Valence,A7 Valence Est,FR36032,urban,Trafic,Particules PM10,5,17.6,ug.m-3,mensuel,1,1,222487,5,2018,4.89013119,44.9491911
138,50,ISERE,Lans-en-Vercors,Lans-en-Vercors,FR15051,rural-regional,Fond,Particules PM10,5,10.6,ug.m-3,mensuel,1,1,223028,9,2018,5.584557513,45.09853924
139,2,ISERE,Saint-Martin-d'HÃ¨res,St Martin dHeres,FR15038,urban,Fond,Particules PM10,5,18.2,ug.m-3,mensuel,1,1,223077,9,2018,5.75310114,45.18279644
140,6,ISERE,Crolles,Gresivaudan Periurb,FR15048,suburban,Fond,Particules PM10,5,14.2,ug.m-3,mensuel,1,1,222413,4,2018,5.882207635,45.2797309
141,7,RHONE,La MulatiÃ¨re,A7 SUD LYONNAIS,FR20013,suburban,Trafic,Particules PM10,5,29.1,ug.m-3,mensuel,1,1,222364,4,2018,4.818102302,45.72029023
142,31,HAUTE-SAVOIE,Chamonix-Mont-Blanc,CHAMONIX,FR33120,urban,Fond,Particules PM10,5,14,ug.m-3,mensuel,1,1,222264,3,2018,6.869996699,45.92253686
143,86,LOIRE,Saint-Ã‰tienne,ST ETIENNE ROND PT,FR29428,urban,Trafic,Particules PM10,5,,ug.m-3,mensuel,0,0,223438,12,2018,4.412835605,45.42204972
144,10,LOIRE,Rive-de-Gier,RIVE DE GIER,FR29429,suburban,Trafic,Particules PM10,5,21,ug.m-3,mensuel,1,1,223426,12,2018,4.623936917,45.53339367
145,24,SAVOIE,ChambÃ©ry,PASTEUR,FR33101,urban,Fond,Particules PM10,5,17.7,ug.m-3,mensuel,1,1,223177,10,2018,5.928435518,45.56462103
146,23,ISERE,Bourgoin-Jallieu,Bourgoin-Jallieu,FR27007,urban,Fond,Particules PM10,5,14.5,ug.m-3,mensuel,1,1,222015,1,2018,5.270867533,45.60820782
147,102,PUY-DE-DOME,Clermont-Ferrand,Gaillard,FR07007,urban,Trafic,Particules PM10,5,,ug.m-3,mensuel,0,0,222158,2,2018,3.082777891,45.78030494
148,5,ISERE,Vif,Grenoble PeriurbSud,FR15045,suburban,Fond,Particules PM10,5,12,ug.m-3,mensuel,1,1,222656,6,2018,5.676696129,45.05780535
149,26,LOIRE,La TalaudiÃ¨re,LA TALAUDIERE,FR29439,suburban,Fond,Particules PM10,5,16.5,ug.m-3,mensuel,1,1,222785,7,2018,4.429667882,45.48181688
150,85,ISERE,Vienne,Vienne Estressin,FR27102,suburban,Fond,Particules PM10,5,,ug.m-3,mensuel,0,0,223332,11,2018,4.863904251,45.53975628
151,13,RHONE,Ternay,TERNAY,FR20037,suburban,Fond,Particules PM10,5,19.2,ug.m-3,mensuel,1,1,222834,7,2018,4.802195719,45.60192128
152,105,RHONE,Bron,LYON_PÃ©riph_Est,FR20063,urban,Trafic,Particules PM10,5,,ug.m-3,mensuel,0,0,223283,11,2018,4.895998641,45.72801423
