,gid,nom_dept,nom_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,validite,validation,ESRI_OID,mois,annee,X,Y
149,2,RHONE,Feyzin,FEYZIN STADE,FR20029,suburban,Industrielle,Dioxyde de soufre,1,0.8,ug.m-3,mensuel,1,1,129249,12,2018,4.845899116,45.66390304
150,54,RHONE,Irigny,IRIGNY,FR20035,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128416,3,2018,4.825566681,45.67801561
151,72,ISERE,Les Roches-de-Condrieu,ROCHES DE CONDRIEU,FR27003,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128908,8,2018,4.766521159,45.45450301
152,22,ISERE,Saint-Martin-d'HÃ¨res,St Martin dHeres,FR15038,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128267,1,2018,5.75310114,45.18279644
153,65,HAUTE-SAVOIE,Annemasse,ANNEMASSE,FR33211,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128759,7,2018,6.240562703,46.19584661
154,30,RHONE,Lyon,ST JUST,FR20004,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129300,12,2018,4.820334655,45.75529247
155,25,RHONE,Pierre-BÃ©nite,PIERRE BENITE,FR20034,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128808,7,2018,4.829697101,45.69956602
156,41,PUY-DE-DOME,Clermont-Ferrand,Gaillard,FR07007,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128218,1,2018,3.082777891,45.78030494
157,13,HAUTE-LOIRE,Le Puy-en-Velay,Le Puy Fayolle,FR07021,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128702,6,2018,3.885422203,45.04195891
158,11,ISERE,Grenoble,Villeneuve,FR15008,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129034,9,2018,5.736395372,45.16140417
159,74,RHONE,VÃ©nissieux,VENISSIEUX Village,FR20060,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128370,2,2018,4.883605777,45.70363172
160,10,RHONE,Lyon,CROIX ROUSSE,FR20005,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129057,10,2018,4.819191839,45.77999086
161,59,ISERE,Chasse-sur-RhÃ´ne,CHATANAY,FR20041,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128393,3,2018,4.825285977,45.57912106
162,71,LOIRE,Saint-Chamond,SAINT-CHAMOND,FR29426,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128725,6,2018,4.514999613,45.47529369
163,17,ISERE,Voiron,Voiron,FR15002,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129320,12,2018,5.594389507,45.36002535
164,48,RHONE,Villefranche-sur-SaÃ´ne,VILLEFRANCHE,FR20026,suburban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128656,5,2018,4.715468338,45.98868744
165,75,RHONE,Lyon,LYON Centre,FR20062,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128988,9,2018,4.853725888,45.75799123
166,73,RHONE,Lyon,LA MOUCHE,FR20015,urban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128324,2,2018,4.843615666,45.71915521
167,53,ISERE,Salaise-sur-Sanne,SALAISE sur SANNE,FR27001,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129011,9,2018,4.803705088,45.35537585
168,15,LOIRE,Saint-Ã‰tienne,COUBERTIN,FR29421,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128679,6,2018,4.389781793,45.46673742
169,26,PUY-DE-DOME,Royat,Royat,FR07001,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128347,2,2018,3.047192677,45.76465692
170,69,HAUTE-SAVOIE,Chamonix-Mont-Blanc,CHAMONIX,FR33120,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128201,1,2018,6.869996699,45.92253686
171,57,RHONE,Lyon,ETATS UNIS,FR20016,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128871,8,2018,4.859768259,45.73870604
172,70,RHONE,Feyzin,CLOCHETTES,FR20032,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128207,1,2018,4.855563803,45.68779373
173,69,RHONE,Feyzin,CLOCHETTES,FR20032,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128865,8,2018,4.855563803,45.68779373
174,40,ISERE,Vienne,Vienne Centre,FR27004,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128278,1,2018,4.875409555,45.52596386
175,94,DROME,Valence,Valence Urb. Centre,FR36002,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128178,12,2017,4.893674494,44.93318986
176,58,RHONE,Lyon,ETATS UNIS,FR20016,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128965,9,2018,4.859768259,45.73870604
177,51,RHONE,Bron,VINATIER,FR20025,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128848,7,2018,4.893340696,45.7394083
178,70,RHONE,Feyzin,CLOCHETTES,FR20032,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128301,2,2018,4.855563803,45.68779373
179,42,ISERE,Vienne,Vienne Centre,FR27004,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128184,12,2017,4.875409555,45.52596386
180,39,ISERE,Vienne,Vienne Centre,FR27004,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128842,7,2018,4.875409555,45.52596386
181,79,LOIRE,Roanne,ROANNE,FR29423,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128155,12,2017,4.074653898,46.04106794
182,71,LOIRE,Saint-Chamond,SAINT-CHAMOND,FR29426,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128819,7,2018,4.514999613,45.47529369
183,39,ISERE,Vienne,Vienne Centre,FR27004,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128748,6,2018,4.875409555,45.52596386
184,81,ISERE,Champ-sur-Drac,Champ sur Drac,FR15013,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128673,6,2018,5.728650031,45.07951817
185,8,ISERE,Grenoble,Grenoble Les Frenes,FR15043,urban,Fond,Dioxyde de soufre,1,1.5,ug.m-3,mensuel,1,1,128132,12,2017,5.735603366,45.16187407
186,75,RHONE,Lyon,LYON Centre,FR20062,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128894,8,2018,4.853725888,45.75799123
187,1,ISERE,Grenoble,Grenoble Les Frenes,FR15043,urban,Fond,Dioxyde de soufre,1,-1,ug.m-3,mensuel,1,1,128696,6,2018,5.735603366,45.16187407
188,79,LOIRE,Roanne,ROANNE,FR29423,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128625,5,2018,4.074653898,46.04106794
189,74,RHONE,VÃ©nissieux,VENISSIEUX Village,FR20060,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129028,9,2018,4.883605777,45.70363172
190,2,RHONE,Feyzin,FEYZIN STADE,FR20029,suburban,Industrielle,Dioxyde de soufre,1,4.4,ug.m-3,mensuel,1,1,128779,7,2018,4.845899116,45.66390304
191,53,ISERE,Salaise-sur-Sanne,SALAISE sur SANNE,FR27001,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128447,3,2018,4.803705088,45.35537585
192,16,ISERE,Salaise-sur-Sanne,A7 Nord-IsÃ¨re,FR27008,suburban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129040,10,2018,4.804822471,45.35319621
193,13,HAUTE-LOIRE,Le Puy-en-Velay,Le Puy Fayolle,FR07021,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129266,12,2018,3.885422203,45.04195891
194,74,RHONE,VÃ©nissieux,VENISSIEUX Village,FR20060,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128934,8,2018,4.883605777,45.70363172
195,61,PUY-DE-DOME,Clermont-Ferrand,Centre Ville,FR07003,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128387,3,2018,3.083334107,45.77364091
196,94,DROME,Valence,Valence Urb. Centre,FR36002,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128742,6,2018,4.893674494,44.93318986
197,81,ISERE,Champ-sur-Drac,Champ sur Drac,FR15013,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128579,5,2018,5.728650031,45.07951817
198,10,RHONE,Lyon,CROIX ROUSSE,FR20005,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128493,4,2018,4.819191839,45.77999086
199,50,RHONE,Lyon,PUITS GAILLOT,FR20001,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128247,1,2018,4.836389594,45.76719208
200,56,RHONE,Saint-Fons,ST FONS CENTRE,FR20031,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128825,7,2018,4.86439959,45.70782432
201,54,RHONE,Irigny,IRIGNY,FR20035,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129074,10,2018,4.825566681,45.67801561
202,17,HAUTE-LOIRE,Le Puy-en-Velay,Le Puy Fayolle,FR07021,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128138,12,2017,3.885422203,45.04195891
203,66,HAUTE-SAVOIE,Annemasse,ANNEMASSE,FR33211,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128101,12,2017,6.240562703,46.19584661
204,49,RHONE,Villefranche-sur-SaÃ´ne,VILLEFRANCHE,FR20026,suburban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129220,11,2018,4.715468338,45.98868744
205,73,RHONE,Lyon,LA MOUCHE,FR20015,urban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128888,8,2018,4.843615666,45.71915521
206,16,ISERE,Salaise-sur-Sanne,A7 Nord-IsÃ¨re,FR27008,suburban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129134,11,2018,4.804822471,45.35319621
207,47,PUY-DE-DOME,Clermont-Ferrand,Place de Jaude,FR07030,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128433,3,2018,3.081883877,45.77625339
208,65,HAUTE-SAVOIE,Annemasse,ANNEMASSE,FR33211,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128195,1,2018,6.240562703,46.19584661
209,92,RHONE,Pusignan,SAINT EXUPERY,FR20048,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128539,4,2018,5.070377771,45.75485265
210,80,RHONE,Lyon,POINT DU JOUR,FR20018,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129280,12,2018,4.790200546,45.74856906
211,9,PUY-DE-DOME,AubiÃ¨re,Roussillon,FR07024,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128533,4,2018,3.132000556,45.75171257
212,41,PUY-DE-DOME,Clermont-Ferrand,Gravanches,FR07002, suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128788,7,2018,3.143279556,45.79564274
213,5,HAUTE-SAVOIE,Saint-Germain-sur-RhÃ´ne,St Germain/RhÃ´ne,FR33302,rural-nearcity,Fond,Dioxyde de soufre,1,0.3,ug.m-3,mensuel,1,1,128639,5,2018,5.820837783,46.07223918
214,92,RHONE,Pusignan,SAINT EXUPERY,FR20048,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128633,5,2018,5.070377771,45.75485265
215,68,RHONE,Loire-sur-RhÃ´ne,LES ORLETS,FR20039,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129174,11,2018,4.805002835,45.54864428
216,27,ALLIER,MontluÃ§on,Montlucon Centre,FR07010,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129180,11,2018,2.59800478,46.34396188
217,21,ISERE,Saint-Martin-d'HÃ¨res,St Martin dHeres,FR15038,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128831,7,2018,5.75310114,45.18279644
218,89,RHONE,Neuville-sur-SaÃ´ne,NEUVILLE,FR20044,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128241,1,2018,4.838894431,45.87803176
219,59,ISERE,Chasse-sur-RhÃ´ne,CHATANAY,FR20041,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128487,4,2018,4.825285977,45.57912106
220,68,RHONE,Loire-sur-RhÃ´ne,LES ORLETS,FR20039,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129080,10,2018,4.805002835,45.54864428
221,17,ISERE,Voiron,Voiron,FR15002,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129226,11,2018,5.594389507,45.36002535
222,85,RHONE,Lyon,MONTCHAT,FR20009,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128144,12,2017,4.872501618,45.74777291
223,50,RHONE,Lyon,PUITS GAILLOT,FR20001,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128341,2,2018,4.836389594,45.76719208
224,6,RHONE,Feyzin,FEYZIN STADE,FR20029,suburban,Industrielle,Dioxyde de soufre,1,7.3,ug.m-3,mensuel,1,1,128685,6,2018,4.845899116,45.66390304
225,40,PUY-DE-DOME,Clermont-Ferrand,Gravanches,FR07002, suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128882,8,2018,3.143279556,45.79564274
226,93,SAVOIE,ChambÃ©ry,PASTEUR,FR33101,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128619,5,2018,5.928435518,45.56462103
227,79,LOIRE,Roanne,ROANNE,FR29423,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129283,12,2018,4.074653898,46.04106794
228,32,RHONE,Lyon,VAISE MARIETTON,FR20008,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129117,10,2018,4.803604967,45.77690841
229,1,RHONE,Feyzin,FEYZIN STADE,FR20029,suburban,Industrielle,Dioxyde de soufre,1,0.6,ug.m-3,mensuel,1,1,128121,12,2017,4.845899116,45.66390304
230,64,PUY-DE-DOME,Gerzat,Gerzat,FR07006,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128785,7,2018,3.142914792,45.82382861
231,1,ISERE,Grenoble,Grenoble Les Frenes,FR15043,urban,Fond,Dioxyde de soufre,1,1.5,ug.m-3,mensuel,1,1,129260,12,2018,5.735603366,45.16187407
232,57,SAVOIE,Saint-Julien-Mont-Denis,St Julien Montdenis,FR33112,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128264,1,2018,6.412227165,45.2492148
233,52,RHONE,Caluire-et-Cuire,CALUIRE,FR20023,suburban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128762,7,2018,4.848345018,45.80140495
234,1,RHONE,Feyzin,FEYZIN STADE,FR20029,suburban,Industrielle,Dioxyde de soufre,1,-0.5,ug.m-3,mensuel,1,1,128215,1,2018,4.845899116,45.66390304
235,62,SAVOIE,ChambÃ©ry,CHAMBERY LE HAUT,FR33102,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129234,12,2018,5.918616424,45.59668502
236,22,RHONE,Lyon,GARIBALDI,FR20003,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128407,3,2018,4.850295216,45.7681358
237,15,ISERE,Salaise-sur-Sanne,A7 Nord-IsÃ¨re,FR27008,suburban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128570,5,2018,4.804822471,45.35319621
238,47,PUY-DE-DOME,Clermont-Ferrand,Place de Jaude,FR07030,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128997,9,2018,3.081883877,45.77625339
239,48,PUY-DE-DOME,Clermont-Ferrand,Montferrand,FR07004,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128333,2,2018,3.113828888,45.79729717
240,7,ISERE,Fontaine,Fontaine Les Balmes,FR15017,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128593,5,2018,5.686968799,45.19044442
241,24,ISERE,Champagnier,Champagnier,FR15012,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129048,10,2018,5.726999066,45.10928942
242,20,ISERE,Saint-Martin-d'HÃ¨res,St Martin dHeres,FR15038,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128925,8,2018,5.75310114,45.18279644
243,29,RHONE,Lyon,ST JUST,FR20004,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128642,5,2018,4.820334655,45.75529247
244,55,RHONE,Givors,GIVORS,FR20038,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128974,9,2018,4.773027653,45.58220911
245,19,CANTAL,Aurillac,Aurillac Centre,FR07011,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128384,3,2018,2.436778768,44.92313152
246,51,RHONE,Bron,VINATIER,FR20025,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128284,1,2018,4.893340696,45.7394083
247,84,RHONE,Villeurbanne,GRANDCLEMENT,FR20019,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128693,6,2018,4.886217349,45.75835327
248,36,RHONE,Saint-Priest,ST PRIEST,FR20036,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128456,3,2018,4.913105816,45.69944163
249,72,RHONE,Saint-Genis-Laval,ST GENIS LAVAL,FR20027,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128450,3,2018,4.796125538,45.69335082
250,47,PUY-DE-DOME,Clermont-Ferrand,Place de Jaude,FR07030,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128527,4,2018,3.081883877,45.77625339
251,19,CANTAL,Aurillac,Aurillac Centre,FR07011,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128948,9,2018,2.436778768,44.92313152
252,58,RHONE,Lyon,ETATS UNIS,FR20016,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128307,2,2018,4.859768259,45.73870604
253,63,RHONE,VÃ©nissieux,VENISSIEUX,FR20043,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129309,12,2018,4.875699604,45.68998231
254,62,SAVOIE,ChambÃ©ry,CHAMBERY LE HAUT,FR33102,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128576,5,2018,5.918616424,45.59668502
255,8,ISERE,Fontaine,Fontaine Les Balmes,FR15017,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128499,4,2018,5.686968799,45.19044442
256,1,ISERE,Grenoble,Grenoble Les Frenes,FR15043,urban,Fond,Dioxyde de soufre,1,1.5,ug.m-3,mensuel,1,1,129166,11,2018,5.735603366,45.16187407
257,55,RHONE,Givors,GIVORS,FR20038,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129068,10,2018,4.773027653,45.58220911
258,83,PUY-DE-DOME,Clermont-Ferrand,Clermont-Esplanade Gare,FR07034,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129240,12,2018,3.096244451,45.77570176
259,62,SAVOIE,ChambÃ©ry,CHAMBERY LE HAUT,FR33102,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129140,11,2018,5.918616424,45.59668502
260,46,SAVOIE,Saint-Julien-Mont-Denis,St Julien trafic,FR33114,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129017,9,2018,6.397018275,45.25256234
261,84,RHONE,Villeurbanne,GRANDCLEMENT,FR20019,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128599,5,2018,4.886217349,45.75835327
262,36,RHONE,Saint-Priest,ST PRIEST,FR20036,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128550,4,2018,4.913105816,45.69944163
263,16,ISERE,Salaise-sur-Sanne,A7 Nord-IsÃ¨re,FR27008,suburban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128476,4,2018,4.804822471,45.35319621
264,47,PUY-DE-DOME,Clermont-Ferrand,Place de Jaude,FR07030,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129091,10,2018,3.081883877,45.77625339
265,48,PUY-DE-DOME,Clermont-Ferrand,Montferrand,FR07004,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128427,3,2018,3.113828888,45.79729717
266,46,SAVOIE,Saint-Julien-Mont-Denis,St Julien trafic,FR33114,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129111,10,2018,6.397018275,45.25256234
267,34,RHONE,Villeurbanne,CHARPENNES,FR20021,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128862,8,2018,4.867228342,45.77524286
268,34,RHONE,Ternay,TERNAY,FR20037,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128364,2,2018,4.802195719,45.60192128
269,41,RHONE,Millery,MILLERY,FR20040,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128613,5,2018,4.803054227,45.63028
270,71,LOIRE,Saint-Chamond,SAINT-CHAMOND,FR29426,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129289,12,2018,4.514999613,45.47529369
271,19,LOIRE,Saint-Ã‰tienne,COUBERTIN,FR29421,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128115,12,2017,4.389781793,45.46673742
272,17,ISERE,Voiron,Voiron,FR15002,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128756,6,2018,5.594389507,45.36002535
273,2,SAVOIE,Saint-Jean-de-Maurienne,SAINT JEAN,FR33111,urban,Fond,Dioxyde de soufre,1,10.5,ug.m-3,mensuel,1,1,128258,1,2018,6.349723082,45.27471893
274,79,LOIRE,Roanne,ROANNE,FR29423,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128719,6,2018,4.074653898,46.04106794
275,35,RHONE,Villeurbanne,CHARPENNES,FR20021,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128768,7,2018,4.867228342,45.77524286
276,35,RHONE,Ternay,TERNAY,FR20037,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128270,1,2018,4.802195719,45.60192128
277,64,PUY-DE-DOME,Gerzat,Gerzat,FR07006,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128221,1,2018,3.142914792,45.82382861
278,6,SAVOIE,Saint-Jean-de-Maurienne,SAINT JEAN,FR33111,urban,Fond,Dioxyde de soufre,1,10.3,ug.m-3,mensuel,1,1,128164,12,2017,6.349723082,45.27471893
279,86,RHONE,Lyon,GERLAND,FR20017,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129160,11,2018,4.829800054,45.73532325
280,25,PUY-DE-DOME,Royat,Royat,FR07001,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128911,8,2018,3.047192677,45.76465692
281,91,ISERE,Grenoble,Grenoble Foch,FR15006,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128507,4,2018,5.721383085,45.18078138
282,11,ISERE,Grenoble,Villeneuve,FR15008,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128470,3,2018,5.736395372,45.16140417
283,42,RHONE,Millery,MILLERY,FR20040,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128519,4,2018,4.803054227,45.63028
284,43,LOIRE,Veauche,VEAUCHE,FR29427,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128556,4,2018,4.298550264,45.56581455
285,9,PUY-DE-DOME,AubiÃ¨re,Roussillon,FR07024,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129097,10,2018,3.132000556,45.75171257
286,24,ISERE,Champagnier,Champagnier,FR15012,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128954,9,2018,5.726999066,45.10928942
287,78,HAUTE-SAVOIE,Annecy,LOVERCHY,FR33201,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128705,6,2018,6.118449775,45.89538066
288,5,HAUTE-SAVOIE,Saint-Germain-sur-RhÃ´ne,St Germain/RhÃ´ne,FR33302,rural-nearcity,Fond,Dioxyde de soufre,1,0.1,ug.m-3,mensuel,1,1,129203,11,2018,5.820837783,46.07223918
289,92,RHONE,Pusignan,SAINT EXUPERY,FR20048,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129197,11,2018,5.070377771,45.75485265
290,5,HAUTE-SAVOIE,Saint-Germain-sur-RhÃ´ne,St Germain/RhÃ´ne,FR33302,rural-nearcity,Fond,Dioxyde de soufre,1,0.1,ug.m-3,mensuel,1,1,129297,12,2018,5.820837783,46.07223918
291,89,RHONE,Neuville-sur-SaÃ´ne,NEUVILLE,FR20044,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128805,7,2018,4.838894431,45.87803176
292,22,RHONE,Lyon,GARIBALDI,FR20003,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128313,2,2018,4.850295216,45.7681358
293,50,RHONE,Lyon,PUITS GAILLOT,FR20001,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128811,7,2018,4.836389594,45.76719208
294,7,RHONE,Saint-Romain-en-Gal,ST ROMAIN,FR20042,suburban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129303,12,2018,4.858617253,45.53497998
295,18,CANTAL,Aurillac,Aurillac Centre,FR07011,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128854,8,2018,2.436778768,44.92313152
296,16,ISERE,Voiron,Voiron,FR15002,urban,Fond,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128662,5,2018,5.594389507,45.36002535
297,91,ISERE,Grenoble,Grenoble Foch,FR15006,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128413,3,2018,5.721383085,45.18078138
298,49,RHONE,Lyon,PUITS GAILLOT,FR20001,urban,Trafic,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,128905,8,2018,4.836389594,45.76719208
299,76,RHONE,Feyzin,FEYZIN MAIRIE,FR20030,suburban,Industrielle,Dioxyde de soufre,1,,ug.m-3,mensuel,0,0,129154,11,2018,4.856115043,45.67166154
